"obj_num","name_1","name_2","preset_amt_1","preset_amt_2","preset_amt_3","preset_amt_4","preset_amt_5","preset_amt_6","preset_amt_7","preset_amt_8","preset_amt_9","preset_amt_10","slu_priority","mi_slu_name_1","mi_slu_name_2","mi_slu_name_3","mi_slu_name_4","mi_slu_name_5","mi_slu_name_6","mi_slu_name_7","mi_slu_name_8","mlvl_class_name","prn_def_class_name","class_def_name","maj_grp_name","fam_grp_name","mi_grp_name","cond_grp_mem_name","cond_req_name","cond_allowed_name","nlu_grp","nlu_num","key_num","cost_1","cost_2","cost_3","cost_4","cost_5","cost_6","cost_7","cost_8","cost_9","cost_10"
"1226","SW VEG BURG","SW VEG BURG","12","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SANDWICHES & SUCH","All Items","","7 LUNCH SIDE","FOOD MODS","1","61","","","","","","","","","","",""
"1227","HANGER STK","HANGER STK","22","","","","","","","","","","","BANQUET","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","MEAT TEMP","FOOD MODS","","","","","","","","","","","","",""
"1228","NOT USED","NOT USED","22","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","MEAT/EGG/POTATO","FOOD MODS","","","","","","","","","","","","",""
"1229","SEA OMELET","SEA OMELET","15","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1230","SKILLET","SKILLET","12","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1231","TRT SKILLET","TRT SKILLET","15","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1232","FILET KEBOB","FILET KEBOB","22","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1233","LAMB & DUCK","LAMB & DUCK","55","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","VDAY 2/MEAT ","FOOD MODS","","","","","","","","","","","","",""
"1234","STRATA","STRATA","8","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1235","TRUFFLE EGGS","TRUFFLE EGGS","15","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","POTATO CHOICE","FOOD MODS","","","","","","","","","","","","",""
"1236","PORTO BENNY","PORTO BENNY","12.5","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","POTATO CHOICE","FOOD MODS","","","","","","","","","","","","",""
"1237","OYSTER SALAD","OYSTER SALAD","15","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1238","BANGERS&EGGS","BANGERS&EGGS","9.5","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1239","OYSTER TACO 2","OYSTR TACO 2","5","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1240","OYSTER SPL-1","OYSTER SPL-1","3","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","APPETIZERS","All Items","","","FOOD MODS","1","","","","","","","","","","","",""
"1241","SEA BASS","BASS","28","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","SALAD DRESSING","FOOD MODS","1","","","","","","","","","","","",""
"1242","DESSERT DUO","DESSERT DUO","10","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1243","CUP SALM CHOW","SALM CHOWDER","6","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1244","SPECIAL APPS","","10","","","","","","","","","","","","","","","","","","","All Levels","CHECK ONLY","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","","FOOD MODS","1","51","","","","","","","","","","",""
"1245","DUCK MASSALA","DUCK MASSALA","26","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","","FOOD MODS","1","61","","","","","","","","","","",""
"1246","SALMON FILET","SALMON ","28","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","1","79","","","","","","","","","","",""
"1247","CHEESECAKE","CHEESECAKE","9","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1248","CHILDRENS BRUNCH","","10","","","","","","","","","","","","","","","","","","","All Levels","CHECK ONLY","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","","FOOD MODS","1","51","","","","","","","","","","",""
"1249","SPL DINNER HALIB","","38","","","","","","","","","","","","","","","","","","","All Levels","CHECK ONLY","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","","FOOD MODS","1","51","","","","","","","","","","",""
"1250","3  OYSTER TACOS","3 TACOS","14","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1251","1  OYSTER TACO","1 TACO","5","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1252","FRIED OYSTERS"," FRD OYSTERS","19","","","","","","","","","","","LUNCH","SPECIALS","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1253","UMAMI BURGER","UMAMI BURGER","15","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SANDWICHES & SUCH","All Items","","MT/CHEESE/SIDE","FOOD MODS","1","61","","","","","","","","","","",""
"1254","MUSHROOM SAUTE","MUSHRM SAUTE","9","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1255","UMAMI BURGER","UMAMI BURGER","18","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SANDWICHES & SUCH","All Items","","","FOOD MODS","1","61","","","","","","","","","","",""
"1256","CAPPELETTI","CAPPELETTI","19","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","SALAD DRESSING","FOOD MODS","","","","","","","","","","","","",""
"1257","CONSOMME CUP","CONSOMME CUP","5","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1258","CARPACCIO","CARPACCIO","12","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1259","","MUSH BABA","12","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1260","TEMPURA PLATTER","TEMPURA PLAT","28","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","APPETIZERS","All Items","","","FOOD MODS","1","51","","","","","","","","","","",""
"1261","WAGYU BURGER","WAGYU BURGER","14","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SANDWICHES & SUCH","All Items","","MT/CHEESE/SIDE","FOOD MODS","1","61","","","","","","","","","","",""
"1262","BERRY MILKSHAKE","BERRY SHAKE","8","","","","","","","","","","","","","","","","","","","All Levels","CHECK/PREP","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","1","84","","","","","","","","","","",""
"1263","SCALLOP","SCALLOP","29","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1264","GNOCCHI","GNOCCHI","45","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1265","MARLIN BOWL","MARLIN BOWL","22","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1266","JAPCHAE","JAPCHAE","30","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","1","51","","","","","","","","","","",""
"1267","OPAH","OPAH","18","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","1","51","","","","","","","","","","",""
"1268","EXOTIC","EXOTIC","34","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","SALAD DRESSING","FOOD MODS","1","51","","","","","","","","","","",""
"1269","NICOISE","NICOISE","18","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SOUPS & STARTER SALADS","All Items","","","FOOD MODS","1","79","","","","","","","","","","",""
"1270","CRAB BENE","1 CRAB BENE","15","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","POTATO CHOICE","FOOD MODS","","","","","","","","","","","","",""
"1271","2 CRAB BENE","2  CRAB BENE","20","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","POTATO CHOICE","FOOD MODS","","","","","","","","","","","","",""
"1272","COD OMELET","COD OMELET","16","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","POTATO CHOICE","FOOD MODS","","","","","","","","","","","","",""
"1273","CRAB OMELET","CRAB OMELET","19","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","POTATO CHOICE","FOOD MODS","","","","","","","","","","","","",""
"1274","HANGTOWN","HANGTOWN","17","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","POTATO CHOICE","FOOD MODS","","","","","","","","","","","","",""
"1275","1 GR OYSTER","1 GR OYSTER","2","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","APPETIZERS","All Items","","","FOOD MODS","1","","","","","","","","","","","",""
"1276","APPLE CRISP $5","BB APL CRISP","5","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1277","LAMB EGGS","LAMB EGGS","17","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","EGG/POTATO","FOOD MODS","","","","","","","","","","","","",""
"1278","CEVICHE","CEVICHE","16","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","","","","FOOD MODS","","","","","","","","","","","","",""
"1279","RACK LAMB","RACK LAMB","26","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","MEAT TEMP","FOOD MODS","","","","","","","","","","","","",""
"1280","","FILET MIGNON","30","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","SALAD DRESSING","FOOD MODS","","","","","","","","","","","","",""
"1281","ESCALOPE CHIC"," CHX PARM","26","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","SALAD DRESSING","FOOD MODS","","","","","","","","","","","","",""
"1282","SUNDAE","SUNDAE","9","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1283","PANNA COTTA","PANNA COTTA","7","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1284","MEDT SALAD","MEDT SALAD","15","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1285","HALIBUT  PSTA","HALIBUT  PST","28","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","SALAD DRESSING","FOOD MODS","","","","","","","","","","","","",""
"1286","TRES LECHE","TRES LECHE","8","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1287","WEDDING","WEDDING","25","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","1","51","","","","","","","","","","",""
"1288","","SALMON  FILE","29","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1289","FRD CARROT CAKE","FRD CAROT CK","8","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1290","MUSH PASTA LNCH","MUSH PASTA L","20","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1291","MUSH SALAD","MUSH SALAD","12","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1292","PLT SAND","PLT SAND","12","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1293","OYSTER CUP","OYSTER CUP","6","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1294","PAPPARADELLE","PAPPARADELLE","24","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","PENNE/TAG","FOOD MODS","1","","","","","","","","","","","",""
"1295","TOMAHAWK","TOMAHAWK","35","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","MEAT TEMP","FOOD MODS","1","51","","","","","","","","","","",""
"1296","MARY SHOOTER 1","MARY SHOOT 1","6","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","APPETIZERS","All Items","","","FOOD MODS","1","","","","","","","","","","","",""
"1297","OYSTER BOWL","OYSTER BOWL","10","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1298","STOUT LAMB","STOUT LAMB","26","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","MEAT TEMP","FOOD MODS","","","","","","","","","","","","",""
"1299","MC SALMON","MC SALMON","45","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1300","MC SCALLOP","MC SCALLOP","45","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1301","PORK LOIN","PORK LOIN","28","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1302","MC RISOTTO","MC RISOTTO","45","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1303","RAMEN","RAMEN","22","","","","","","","","","","","DINNER","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","PASTA","All Items","","","FOOD MODS","","","","","","","","","","","","",""
